Sentiment,Phrase
1,"look easy , even though the reality is anything but"
1,look easy
0,even though the reality is anything but
1,"An engrossing story that combines psychological drama , sociological reflection , and high-octane thriller ."
1,"combines psychological drama , sociological reflection , and high-octane thriller ."
1,"combines psychological drama , sociological reflection , and high-octane thriller"
1,high-octane thriller
1,high-octane
1,A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment . '
1,A movie in which laughter and self-exploitation merge into jolly soft-porn 'em powerment .
1,in which laughter and self-exploitation merge into jolly soft-porn 'em powerment
1,laughter and self-exploitation merge into jolly soft-porn 'em powerment
1,laughter and self-exploitation
1,jolly
1,soft-porn 'em powerment
0,soft-porn
0,"If you really want to understand what this story is really all about , you 're far better served by the source material ."
1,you really want to understand what this story is really all about
1,this story is really all about
0,", you 're far better served by the source material ."
0,you 're far better served by the source material .
0,'re far better served by the source material
1,Lightweight but appealing .
1,Lightweight but appealing
0,"Well , this movie proves you wrong on both counts ."
1,", this movie proves you wrong on both counts ."
1,this movie proves you wrong on both counts .
0,proves you wrong on both counts
0,you wrong on both counts
0,wrong on both counts
0,"one that 's been told by countless filmmakers about Italian - , Chinese - , Irish - , Latin - , Indian - , Russian"
1,"one that 's been told by countless filmmakers about Italian - , Chinese - , Irish - , Latin -"
0,told by countless filmmakers
1,"- , Irish"
0,other hyphenate American young men struggling to balance conflicting cultural messages
0,struggling to balance conflicting cultural messages
0,conflicting
1,That 's fun for kids of any age .
1,'s fun for kids of any age .
1,'s fun for kids of any age
1,fun for kids of any age
1,any age
0,Why would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?
0,would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects ?
0,would anyone cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects
1,cast the magnificent Jackie Chan in a movie full of stunt doubles and special effects
1,cast the magnificent Jackie Chan
1,the magnificent Jackie Chan
1,magnificent Jackie Chan
1,"Koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self-inflicted retaliation ."
1,Koury frighteningly and honestly exposes
0,one teenager 's uncomfortable class resentment and
0,uncomfortable class resentment
0,class resentment
0,resentment
0,his self-inflicted retaliation
0,self-inflicted retaliation
1,"Terrific performances , great to look at , and funny ."
1,"Terrific performances , great to look at , and funny"
1,"performances , great to look at , and funny"
1,", great to look at , and funny"
1,"great to look at , and funny"
1,great to look at
1,", and funny"
1,An unorthodox little film noir organized crime story that includes one of the strangest love stories you will ever see .
1,An unorthodox little film noir organized crime story that includes one of the strangest
1,little film noir organized crime story
1,organized
1,includes one of the strangest
1,love stories you will ever see .
1,love stories you will ever see
1,Neatly constructed thriller .
1,Neatly constructed thriller
1,"One of the best silly horror movies of recent memory , with some real shocks in store for unwary viewers ."
1,One of the best silly horror movies of recent memory
1,One of the best silly horror movies
1,of the best silly horror movies
1,the best silly horror movies
1,best silly horror movies
0,silly horror movies
1,", with some real shocks in store for unwary viewers ."
1,with some real shocks in store for unwary viewers .
0,store for unwary viewers
0,unwary viewers
0,unwary
1,The most brilliant work in this genre since the 1984 uncut version of Sergio Leone 's flawed but staggering Once Upon a Time in America .
1,The most brilliant work in this genre since the 1984 uncut version of Sergio Leone
1,The most brilliant work
1,most brilliant work
1,most brilliant
1,The beautifully choreographed kitchen ballet is simple but absorbing .
1,The beautifully choreographed kitchen ballet
1,beautifully choreographed kitchen ballet
1,beautifully choreographed
1,choreographed
1,is simple but absorbing .
1,is simple but absorbing
1,simple but absorbing
1,Cool .
1,Me Without You '' is a probing examination of a female friendship set against a few dynamic decades .
1,'' is a probing examination of a female friendship set against a few dynamic decades .
1,is a probing examination of a female friendship set against a few dynamic decades
1,a probing examination of a female friendship set against a few dynamic decades
1,a probing examination
1,a female friendship set against a few dynamic decades
1,a few dynamic decades
1,dynamic decades
0,This sort of cute and cloying material is far from Zhang 's forte and it shows
0,This sort of cute and cloying material is far from Zhang 's forte and
1,of cute and cloying material
1,cute and cloying
1,cute and
0,is far from Zhang 's forte
1,bursts with a goofy energy previous Disney films only used for a few minutes here and there .
1,bursts with a goofy energy previous Disney films only used for a few minutes here and there
1,bursts with a goofy energy
1,with a goofy energy
1,a goofy energy
1,previous Disney films
1,Disney films
0,A peculiar misfire that even Tunney ca n't save .
0,misfire that even Tunney ca n't save .
0,misfire that even Tunney ca n't save
0,misfire
0,that even Tunney ca n't save
1,Coppola has made a film of intoxicating atmosphere and little else .
0,has made a film of intoxicating atmosphere and little else .
0,of intoxicating atmosphere and little else
1,intoxicating atmosphere and
1,intoxicating atmosphere
1,has a childlike quality about it .
0,"There 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes ."
0,"There 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes"
1,"There 's some good material in their story about a retail clerk wanting more out of life ,"
1,There 's some good material in their story about a retail clerk wanting more out of life
1,'s some good material in their story about a retail clerk wanting more out of life
1,some good material in their story about a retail clerk wanting more out of life
1,some good material
1,good material
1,a retail clerk
0,the movie too often spins its wheels with familiar situations and repetitive scenes
0,too often spins its wheels with familiar situations and repetitive scenes
0,with familiar situations and repetitive scenes
0,familiar situations and repetitive scenes
1,Broomfield has a rather unique approach to documentary .
1,has a rather unique approach to documentary .
1,has a rather unique approach to documentary
1,a rather unique approach to documentary
1,a rather unique approach
1,rather unique approach
1,rather unique
1,"-LRB- There 's -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin ."
1,"There 's -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin ."
1,"'s -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin ."
1,"'s -RRB- quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin"
1,"quite a bit of heart , as you would expect from the directors of The Little Mermaid and Aladdin"
1,"quite a bit of heart ,"
1,quite a bit of heart
1,a bit of heart
1,of heart
1,as you would expect from the directors of The Little Mermaid and Aladdin
1,of The Little Mermaid and Aladdin
1,Little Mermaid
0,Never inspires more than an interested detachment .
1,inspires more than an interested detachment
1,inspires more
1,an interested detachment
1,Combines a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration .
1,a comically dismal social realism with a farcically bawdy fantasy of redemption and regeneration
0,comically dismal social realism
1,comically
0,dismal
1,farcically bawdy fantasy
0,farcically bawdy
0,farcically
0,bawdy
1,"If `` Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen , then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years ."
0,Lilo & Stitch '' is n't the most edgy piece of Disney animation to hit the silver screen
0,is n't the most edgy piece of Disney animation
1,the most edgy piece of Disney animation
1,the most edgy piece
1,most edgy piece
1,most edgy
1,the silver screen
1,", then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years ."
1,then this first film to use a watercolor background since `` Dumbo '' certainly ranks as the most original in years .
1,certainly ranks as the most original in years .
1,ranks as the most original in years .
1,ranks as the most original in years
1,as the most original in years
1,the most original in years
1,the most original
1,most original
1,"Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions ."
1,", the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions ."
1,the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions .
1,achieve a shock-you-into-laughter intensity of almost Dadaist proportions .
1,achieve a shock-you-into-laughter intensity of almost Dadaist proportions
1,a shock-you-into-laughter intensity of almost Dadaist proportions
1,a shock-you-into-laughter intensity
1,shock-you-into-laughter intensity
1,shock-you-into-laughter
0,"A grating , emaciated flick ."
0,"A grating , emaciated flick"
0,"A grating ,"
0,A grating
0,grating
0,emaciated flick
0,emaciated
1,Dense and thoughtful and brimming
0,Dense
1,thoughtful and brimming
1,with ideas that are too complex to be rapidly absorbed
0,ideas that are too complex to be rapidly absorbed
1,that are too complex to be rapidly absorbed
0,are too complex to be rapidly absorbed
0,too complex to be rapidly absorbed
1,be rapidly absorbed
1,"It ai n't art , by a long shot , but unlike last year 's lame Musketeer , this Dumas adaptation entertains ."
0,"It ai n't art , by a long shot ,"
0,"It ai n't art , by a long shot"
0,"ai n't art , by a long shot"
0,"ai n't art ,"
0,ai n't art
0,a long shot
1,"unlike last year 's lame Musketeer , this Dumas adaptation entertains"
0,last year 's lame Musketeer
0,lame Musketeer
1,", this Dumas adaptation entertains"
1,this Dumas adaptation entertains
0,What 's missing in Murder by Numbers is any real psychological grounding for the teens ' deviant behaviour .
0,What 's missing in Murder by Numbers
1,real psychological grounding
0,deviant behaviour
0,deviant
0,The Master of Disguise is awful .
0,is awful .
0,is awful
0,"Nelson 's intentions are good , but the end result does no justice to the story itself ."
0,"Nelson 's intentions are good , but the end result does no justice to the story itself"
1,"Nelson 's intentions are good , but"
1,Nelson 's intentions are good
1,are good
0,the end result does no justice to the story itself
0,does no justice to the story itself
0,does no justice
0,no justice
1,"A hypnotic portrait of this sad , compulsive life ."
1,A hypnotic portrait
1,hypnotic portrait
0,"of this sad , compulsive life"
0,"this sad , compulsive life"
0,", compulsive life"
1,"-LRB- The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end , it 's impossible to ascertain whether the film is , at its core , deeply pessimistic or quietly hopeful ."
1,"-LRB- The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end"
1,"The film -RRB- tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end"
1,"tackles the topic of relationships in such a straightforward , emotionally honest manner that by the end"
1,"the topic of relationships in such a straightforward , emotionally honest manner that by the end"
1,topic
1,"of relationships in such a straightforward , emotionally honest manner that by the end"
1,"relationships in such a straightforward , emotionally honest manner that by the end"
1,"in such a straightforward , emotionally honest manner that by the end"
1,"such a straightforward , emotionally honest manner that by the end"
1,"a straightforward , emotionally honest manner that by the end"
1,"a straightforward , emotionally honest manner"
1,"straightforward , emotionally honest manner"
1,"straightforward , emotionally honest"
1,", emotionally honest"
1,emotionally honest
1,"the film is , at its core , deeply pessimistic or quietly hopeful"
1,deeply pessimistic or
0,deeply pessimistic
1,quietly hopeful
1,Troubling and powerful .
1,Troubling and powerful
0,Troubling and
0,Troubling
0,Director Douglas McGrath takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading .
1,Director Douglas McGrath
0,McGrath
0,takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving into required reading
1,takes on Nickleby with all the halfhearted zeal of an 8th grade boy delving
0,Nickleby with all the halfhearted zeal of an 8th grade boy delving
0,all the halfhearted zeal
0,halfhearted
1,delving
0,What 's infuriating about Full Frontal is that it 's too close to real life to make sense .
0,What 's infuriating about Full Frontal
0,infuriating about Full Frontal
0,infuriating
1,about Full Frontal
0,is that it 's too close to real life to make sense .
0,that it 's too close to real life to make sense
0,it 's too close to real life to make sense
0,'s too close to real life to make sense
1,close to real life
1,Piccoli gives a superb performance full of deep feeling .
0,Piccoli
1,gives a superb performance full of deep feeling .
1,gives a superb performance full of deep feeling
1,gives a superb performance
1,a superb performance
1,superb performance
1,full of deep feeling
1,of deep feeling
1,deep feeling
0,-LRB- Stevens is -RRB- so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .
0,Stevens is -RRB- so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .
0,is -RRB- so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits .
0,is -RRB- so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits
0,so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits
0,stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits
1,stoked
0,to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits
0,make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits
1,an important film
1,important film
0,infidelity and
0,that he tosses a kitchen sink onto a story already overladen with plot conceits
0,a kitchen sink
0,a story already overladen with plot conceits
0,already overladen with plot conceits
0,overladen with plot conceits
0,overladen
0,plot conceits
1,Funny and also heartwarming without stooping to gooeyness .
1,Funny and also heartwarming without stooping to gooeyness
1,also heartwarming without stooping to gooeyness
1,heartwarming without stooping to gooeyness
0,stooping to gooeyness
0,gooeyness
0,Most of the dialogue made me want to pack raw dough in my ears .
0,made me want to pack raw dough in my ears .
0,made me want to pack raw dough in my ears
0,me want to pack raw dough in my ears
0,want to pack raw dough in my ears
0,to pack raw dough in my ears
0,pack raw dough in my ears
1,A sincere
1,gay coming-of-age tale
1,A wild ride of a movie that keeps throwing fastballs .
1,A wild ride of a movie that keeps throwing fastballs
1,of a movie that keeps throwing fastballs
1,a movie that keeps throwing fastballs
1,keeps throwing fastballs
0,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring .
0,It 's a bad action movie because there 's no rooting interest and the spectacle is grotesque and boring
0,It 's a bad action movie because there 's no rooting interest
0,'s a bad action movie
0,bad action movie
0,because there 's no rooting interest
0,there 's no rooting interest
0,'s no rooting interest
0,no rooting interest
1,the spectacle
0,is grotesque and boring
0,grotesque and boring
0,grotesque and
0,grotesque
0,"A very slow , uneventful ride around a pretty tattered old carousel ."
0,"A very slow , uneventful"
0,"very slow , uneventful"
0,"slow , uneventful"
0,", uneventful"
0,ride around a pretty tattered old carousel .
0,ride around a pretty tattered old carousel
0,pretty tattered
0,tattered
1,"Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation ... its three-hour running time plays closer to two ."
0,"Although Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation"
0,"Olivier Assayas ' elegantly appointed period drama seems , at times , padded with incident in the way of a too-conscientious adaptation"
1,Olivier Assayas ' elegantly appointed period drama
1,elegantly appointed period drama
1,elegantly appointed
0,padded with incident in the way of a too-conscientious adaptation
0,in the way of a too-conscientious adaptation
0,a too-conscientious adaptation
0,too-conscientious adaptation
0,too-conscientious
0,... its three-hour running time plays closer to two .
0,its three-hour running time plays closer to two .
1,plays closer to two .
0,"Like life on the island , the movie grows boring despite the scenery ."
0,Like life on the island
0,", the movie grows boring despite the scenery ."
0,the movie grows boring despite the scenery .
0,grows boring despite the scenery .
0,grows boring despite the scenery
0,boring despite the scenery
1,Jones has delivered a solidly entertaining and moving family drama .
1,has delivered a solidly entertaining and moving family drama .
1,has delivered a solidly entertaining and moving family drama
1,delivered a solidly entertaining and moving family drama
1,a solidly entertaining and moving family drama
1,solidly entertaining and moving family drama
1,solidly entertaining and moving
1,entertaining and moving
1,family drama
0,near-miss .
0,"Scooby-Doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick ."
0,"does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick ."
0,"know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick"
0,"if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick"
0,"wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick"
0,"be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick"
0,retro-refitting exercise
0,"campy recall for older fans or a silly , Nickelodeon-esque kiddie flick"
0,"for older fans or a silly , Nickelodeon-esque kiddie flick"
0,"a silly , Nickelodeon-esque kiddie flick"
0,"silly , Nickelodeon-esque kiddie flick"
1,", Nickelodeon-esque kiddie flick"
0,... del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .
0,del Toro maintains a dark mood that makes the film seem like something to endure instead of enjoy .
0,maintains a dark mood that makes the film seem like something to endure instead of enjoy .
0,a dark mood that makes the film seem like something to endure instead of enjoy
0,that makes the film seem like something to endure instead of enjoy
0,makes the film seem like something to endure instead of enjoy
0,the film seem like something to endure instead of enjoy
0,seem like something to endure instead of enjoy
0,to endure instead of enjoy
0,endure instead of enjoy
0,endure instead of
1,is better .
1,is better
1,"Peter Jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime Tolkien fan or a movie-going neophyte could want ."
1,"Peter Jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime Tolkien fan or a movie-going neophyte"
1,"Peter Jackson and company once again dazzle and delight us ,"
1,Peter Jackson and company once again dazzle and delight us
1,company once again dazzle and delight us
1,once again dazzle and delight us
1,again dazzle and delight us
1,dazzle and delight us
1,dazzle
1,fulfilling practically every expectation either a longtime Tolkien fan or a movie-going neophyte
1,fulfilling
1,practically every expectation either a longtime Tolkien fan or a movie-going neophyte
1,a longtime Tolkien fan
0,David Spade as Citizen Kane ?
1,It 's a great American adventure and a wonderful film to bring to IMAX .
1,'s a great American adventure and a wonderful film to bring to IMAX .
1,'s a great American adventure and a wonderful film to bring to IMAX
1,a great American adventure and a wonderful film to bring to IMAX
1,a great American adventure and
1,a great American adventure
1,great American adventure
1,a wonderful film to bring to IMAX
1,wonderful film to bring to IMAX
1,bring to IMAX
0,mess .
0,"Never having seen the first two films in the series , I ca n't compare Friday After Next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days ."
0,"Never having seen the first two films in the series , I ca n't compare Friday After Next to them , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days"
0,", I ca n't compare Friday After Next to them"
1,ca n't compare Friday After Next to them
1,Friday After Next
0,would change the fact that what we have here is a load of clams left in the broiling sun for a good three days
0,change the fact that what we have here is a load of clams left in the broiling sun for a good three days
0,that what we have here is a load of clams left in the broiling sun for a good three days
0,what we have here is a load of clams left in the broiling sun for a good three days
0,is a load of clams left in the broiling sun for a good three days
0,a load of clams left in the broiling sun for a good three days
0,of clams left in the broiling sun for a good three days
0,left in the broiling sun for a good three days
0,in the broiling sun for a good three days
0,the broiling sun for a good three days
0,the broiling sun
1,a good three days
1,... standard guns versus martial arts cliche with little new added .
0,standard guns versus martial arts cliche with little new added .
1,martial arts
0,cliche with little new added .
1,"Pratfalls aside , Barbershop gets its greatest play from the timeless spectacle of people really talking to each other ."
1,", Barbershop gets its greatest play from the timeless spectacle of people really talking to each other ."
1,Barbershop gets its greatest play from the timeless spectacle of people really talking to each other .
1,gets its greatest play from the timeless spectacle of people really talking to each other .
1,gets its greatest play from the timeless spectacle of people really talking to each other
1,gets its greatest play from the timeless spectacle of people
1,gets its greatest play
1,its greatest play
1,greatest play
1,the timeless spectacle of people
1,the timeless spectacle
1,timeless spectacle
0,"tale will be all too familiar for anyone who 's seen George Roy Hill 's 1973 film , `` The Sting . ''"
0,"will be all too familiar for anyone who 's seen George Roy Hill 's 1973 film , `` The Sting ."
0,"will be all too familiar for anyone who 's seen George Roy Hill 's 1973 film , `` The Sting"
1,be all too familiar
0,all too familiar
1,"who 's seen George Roy Hill 's 1973 film , `` The Sting"
0,"Showtime is n't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again ."
0,"Showtime is n't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again"
0,is n't particularly assaultive
0,assaultive
0,"it can still make you feel that you never want to see another car chase , explosion or gunfight again"
0,"can still make you feel that you never want to see another car chase , explosion or gunfight again"
0,"make you feel that you never want to see another car chase , explosion or gunfight again"
0,"you feel that you never want to see another car chase , explosion or gunfight again"
0,"feel that you never want to see another car chase , explosion or gunfight again"
0,"that you never want to see another car chase , explosion or gunfight again"
0,"you never want to see another car chase , explosion or gunfight again"
0,"never want to see another car chase , explosion or gunfight again"
0,"want to see another car chase , explosion or gunfight again"
0,"to see another car chase , explosion or gunfight again"
0,gunfight
0,A savage John Waters-like humor that dances on the edge of tastelessness
1,A savage John Waters-like humor that dances on the edge
1,John Waters-like humor
1,dances on the edge
0,tastelessness
1,falling
1,"Victor Rosa is Leguizamo 's best movie work so far , a subtle and richly internalized performance ."
1,"is Leguizamo 's best movie work so far , a subtle and richly internalized performance ."
1,"is Leguizamo 's best movie work so far , a subtle and richly internalized performance"
1,"Leguizamo 's best movie work so far , a subtle and richly internalized performance"
1,"Leguizamo 's best movie work so far ,"
1,Leguizamo 's best movie work so far
1,Leguizamo 's best movie work
1,best movie work
1,a subtle and richly internalized performance
1,subtle and richly internalized performance
1,subtle and richly
1,subtle and
0,But it 's also disappointing to a certain degree .
0,it 's also disappointing to a certain degree .
0,'s also disappointing to a certain degree .
0,'s also disappointing to a certain degree
0,disappointing to a certain degree
1,"Pete 's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish ."
1,"manages to find that real natural , even-flowing tone that few movies are able to accomplish ."
1,"manages to find that real natural , even-flowing tone that few movies are able to accomplish"
1,"to find that real natural , even-flowing tone that few movies are able to accomplish"
1,"find that real natural , even-flowing tone that few movies are able to accomplish"
1,"find that real natural , even-flowing tone"
1,"that real natural , even-flowing tone"
1,"real natural , even-flowing tone"
1,"natural , even-flowing tone"
1,", even-flowing tone"
1,even-flowing tone
1,that few movies are able to accomplish
1,few movies are able to accomplish
1,are able to accomplish
1,to accomplish
0,"This is a third-person story now , told by Hollywood , and much more ordinary for it ."
0,"a third-person story now , told by Hollywood , and much more ordinary for it"
0,"now , told by Hollywood , and much more ordinary for it"
1,much more ordinary
0,Fails to convince the audience that these brats will ever be anything more than losers .
0,Fails to convince the audience that these brats will ever be anything more than losers
0,to convince the audience that these brats will ever be anything more than losers
0,convince the audience that these brats will ever be anything more than losers
0,that these brats will ever be anything more than losers
0,these brats will ever be anything more than losers
0,will ever be anything more than losers
0,than losers
1,"It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers ."
1,"It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers"
1,"It 's a smart , funny look at an arcane area of popular culture , and"
1,"It 's a smart , funny look at an arcane area of popular culture ,"
1,"It 's a smart , funny look at an arcane area of popular culture"
1,"'s a smart , funny look at an arcane area of popular culture"
1,"a smart , funny look at an arcane area of popular culture"
1,"a smart , funny look"
1,"smart , funny look"
1,funny look
1,an arcane area of popular culture
0,arcane area
1,"if it is n't entirely persuasive , it does give exposure to some talented performers"
0,it is n't entirely persuasive
0,is n't entirely persuasive
1,entirely persuasive
1,persuasive
1,", it does give exposure to some talented performers"
1,it does give exposure to some talented performers
1,give exposure to some talented performers
1,to some talented performers
1,some talented performers
1,talented performers
0,Does what should seem impossible : it makes serial killer Jeffrey Dahmer boring
1,Does what should seem impossible :
1,Does what should seem impossible
0,it makes serial killer Jeffrey Dahmer boring
0,makes serial killer Jeffrey Dahmer boring
0,serial killer Jeffrey Dahmer boring
0,`` One look at a girl in tight pants and big tits and you turn stupid ? ''
0,One look at a girl in tight pants and big tits and you turn stupid ?
0,One look at a girl in tight pants and big tits and you turn stupid
0,in tight pants and big tits
1,tight
1,tits
0,you turn stupid
0,turn stupid
1,"This Chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare ."
1,"has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare ."
1,"has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare"
1,"hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare"
1,"hugely imaginative and successful casting to its great credit , as well as"
1,"hugely imaginative and successful casting to its great credit ,"
1,hugely imaginative and successful casting to its great credit
1,hugely imaginative and successful casting
1,hugely imaginative and successful
1,imaginative and successful
1,imaginative and
1,to its great credit
1,its great credit
1,great credit
1,one terrific score and attitude to spare
1,one terrific score and
1,one terrific score
1,terrific score
1,"Pacino and Williams seem to keep upping the ante on each other , just as their characters do in the film ."
1,"seem to keep upping the ante on each other , just as their characters do in the film ."
1,"seem to keep upping the ante on each other , just as their characters do in the film"
1,"to keep upping the ante on each other , just as their characters do in the film"
1,"keep upping the ante on each other ,"
1,upping the ante
1,"A fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries ."
1,"A fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries"
1,"A fiercely clever and subtle film ,"
1,A fiercely clever and subtle film
1,fiercely clever and subtle film
1,fiercely clever and subtle
1,clever and subtle
1,capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries
1,the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries
0,precarious
1,the extravagant confidence of the exiled aristocracy
1,the extravagant confidence
1,extravagant confidence
1,the cruel earnestness of the victorious revolutionaries
1,of the victorious revolutionaries
1,victorious revolutionaries
1,victorious
1,"The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve ."
1,"The best didacticism is one carried by a strong sense of humanism , and Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve"
1,"The best didacticism is one carried by a strong sense of humanism ,"
1,The best didacticism
1,best didacticism
1,is one carried by a strong sense of humanism
1,one carried by a strong sense of humanism
1,carried by a strong sense of humanism
1,a strong sense of humanism
1,Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB- wears its heart on its sleeve
1,Bertrand Tavernier 's oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB-
1,Bertrand Tavernier 's
1,oft-brilliant Safe Conduct -LRB- `` Laissez-passer '' -RRB-
1,oft-brilliant
0,-LRB- `` Laissez-passer '' -RRB-
0,The movie is a little tired ; maybe the original inspiration has run its course
0,The movie is a little tired ;
0,The movie is a little tired
0,is a little tired
0,maybe the original inspiration has run its course
1,original inspiration
0,has run its course
0,run its course
1,Schrader examines Crane 's decline with unblinking candor .
1,examines Crane 's decline with unblinking candor .
1,Crane 's decline with unblinking candor
0,Crane 's decline
1,with unblinking candor
1,"Like Edward Norton in American History X , Ryan Gosling -LRB- Murder By Numbers -RRB- delivers a magnetic performance ."
1,", Ryan Gosling -LRB- Murder By Numbers -RRB- delivers a magnetic performance ."
1,Ryan Gosling -LRB- Murder By Numbers -RRB- delivers a magnetic performance .
1,delivers a magnetic performance .
1,delivers a magnetic performance
1,a magnetic performance
1,magnetic performance
1,"If you love the music , and I do , its hard to imagine having more fun watching a documentary ..."
1,"If you love the music , and I do"
1,"you love the music , and I do"
1,"you love the music , and"
1,"you love the music ,"
1,you love the music
1,love the music
1,", its hard to imagine having more fun watching a documentary ..."
1,its hard to imagine having more fun watching a documentary ...
1,hard to imagine having more fun watching a documentary ...
1,hard to imagine having more fun watching a documentary
0,imagine having more fun watching a documentary
0,more fun watching a documentary
0,"But first , you have to give the audience a reason to want to put for that effort"
0,", you have to give the audience a reason to want to put for that effort"
0,you have to give the audience a reason to want to put for that effort
0,have to give the audience a reason to want to put for that effort
1,to give the audience a reason to want to put for that effort
1,"As relationships shift , director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc ."
1,shift
1,", director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc ."
1,director Robert J. Siegel allows the characters to inhabit their world without cleaving to a narrative arc .
1,allows the characters to inhabit their world without cleaving to a narrative arc
1,inhabit their world without cleaving to a narrative arc
1,narrative arc
0,"Contains all the substance of a Twinkie -- easy to swallow , but scarcely nourishing ."
0,"Contains all the substance of a Twinkie -- easy to swallow , but scarcely nourishing"
0,"all the substance of a Twinkie -- easy to swallow , but scarcely nourishing"
0,"easy to swallow , but scarcely nourishing"
1,"easy to swallow ,"
1,nourishing
0,minor work
1,"yet there 's no denying the potency of Miller 's strange , fleeting brew of hopeful perseverance and hopeless closure ."
